site_id,lat,lon,pft,cluster,dist_to_centroid
345856,40.54313,-124.14747,annual crop,3359,0.7742420015010483
74367,33.53717,-114.72041,annual crop,4147,0.8281255551381479
248756,37.07623,-120.76025,annual crop,645,0.9086242193695739
136863,39.55523,-121.98213,annual crop,1501,0.5197356946707645
389471,33.53916,-114.60069,annual crop,4966,0.8226172041746196
566488,37.00341,-121.4912,annual crop,2781,0
194410,35.12872,-119.13506,annual crop,2149,0
279079,37.08743,-120.57095,annual crop,3743,1.091628669874986
413323,37.96005,-121.56247,annual crop,377,0
272803,35.14106,-119.06163,annual crop,1549,0.8831845276826671
504077,38.08392,-121.25555,annual crop,1020,1.112060642849469
75610,41.07148,-121.35708,annual crop,417,1.6496423664529598
389639,38.49839,-121.63626,annual crop,3965,0.5843281882286749
75690,39.53349,-121.9996,annual crop,3699,0
498117,33.68852,-114.57909,annual crop,3161,0
229849,34.62129,-120.22524,annual crop,2027,0
176367,39.45844,-121.74623,annual crop,4198,1.026312848086734
110555,33.60494,-114.62401,annual crop,1461,0
404057,36.91922,-120.54164,annual crop,3252,0.9546187076851832
193350,38.628,-121.70082,annual crop,972,0
223662,38.14125,-121.64551,annual crop,3254,0
323041,38.4874,-121.86295,annual crop,4020,1.0739991998069818
501437,36.86527,-120.47712,annual crop,672,0
436910,35.75836,-119.27404,annual crop,762,1.440964248781589
528149,34.39873,-118.8124,annual crop,1374,1.0098761953549886
362344,37.194,-121.7356,annual crop,4055,0
485863,38.86259,-121.42965,annual crop,5126,0.844801175743189
478860,37.69061,-121.23522,annual crop,3517,1.3500456129477914
168880,38.86548,-121.36091,annual crop,3545,0
550599,36.87471,-120.63376,annual crop,130,0.92494200114436
133139,36.59275,-120.44729,annual crop,1521,1.007230307811493
429347,38.12472,-122.50097,annual crop,497,1.1590951924178896
321971,36.96096,-120.83948,annual crop,4031,0
228929,38.26003,-122.80319,annual crop,1770,1.272886991521797
221993,36.95416,-120.65147,annual crop,5099,0
77184,39.79611,-122.24765,annual crop,2080,0.6005365695535451
406428,38.10241,-121.43344,annual crop,3403,1.0500218296854933
234132,36.29076,-119.16898,annual crop,2733,1.2500259222669117
152483,41.8533,-121.91583,annual crop,1861,1.0697307541236907
85051,36.14816,-119.74868,annual crop,4944,1.0708073628625059
217322,39.82006,-121.94455,annual crop,938,1.2745822252746988
254756,36.98197,-121.51353,annual crop,3906,0
428472,38.24212,-121.3229,annual crop,4582,0
236187,35.16047,-119.1946,annual crop,1250,1.6371644441178952
460925,38.31323,-121.0036,annual crop,603,0.9378558300313586
77636,32.77547,-114.60235,annual crop,831,0.9057363790492804
570863,37.04185,-120.71972,annual crop,2179,0
176848,37.49458,-120.88655,annual crop,369,1.196008223864232
404976,37.62586,-121.26588,annual crop,2283,1.1580882533590648
186935,36.04792,-119.71075,annual crop,4716,0.920653904670421
156363,36.98669,-120.09542,annual crop,21,1.1686045017050897
77776,35.13459,-120.51794,annual crop,3164,0
260060,36.45104,-119.82285,annual crop,4196,0
213331,38.731,-121.78293,annual crop,4651,1.332504118715564
324553,36.96039,-120.52975,annual crop,4295,0
78083,36.25645,-119.77073,annual crop,2996,0.9847495281922715
115887,38.23062,-122.43763,annual crop,4962,0
356998,37.89363,-121.65772,annual crop,1708,0.6706075672191693
149176,36.36637,-119.97383,annual crop,3963,0.9528045681628295
506195,35.01736,-120.56874,annual crop,1456,0.846408500365841
283770,38.19637,-121.21816,annual crop,156,0
161064,38.27476,-121.56598,annual crop,2199,0
501249,41.01635,-121.42559,annual crop,1487,1.204823291379235
518877,35.12384,-118.9075,annual crop,2166,0.9640686266773087
167138,37.73912,-120.77735,annual crop,3435,0
381427,34.38576,-118.84889,annual crop,2695,0.6875212842453607
172194,36.32079,-121.23384,annual crop,1625,1.050242300033727
393510,39.45141,-121.72641,annual crop,2419,1.1060691862978214
79443,38.2264,-121.26163,annual crop,2746,1.4471184624808477
341821,32.81467,-114.57023,annual crop,1229,0
583130,33.73872,-117.19876,annual crop,746,1.2421054983230297
79775,36.74784,-120.152,annual crop,1863,0.7993496757794819
80019,40.3751,-122.18407,annual crop,1876,1.4382969294125507
222560,36.94433,-121.5378,annual crop,284,0
307992,41.95532,-121.56398,annual crop,1561,0
80338,36.59801,-120.08193,annual crop,5022,0
537223,33.70819,-114.50869,annual crop,1734,0.7904637290812884
546739,37.89401,-121.34405,annual crop,1412,1.2977543240052767
335887,37.92192,-121.66453,annual crop,2201,0.5708089169976096
366402,37.79504,-121.44346,annual crop,4208,0
80921,33.58633,-114.61597,annual crop,2642,0
245401,36.9937,-121.48525,annual crop,4051,1.3133660537969185
594295,41.64041,-122.52909,annual crop,1183,0
471954,38.79337,-121.61361,annual crop,5112,1.066426489008111
152378,38.34204,-121.47945,annual crop,4929,1.0373955433283506
352783,38.9616,-121.21578,annual crop,2881,1.2638731762382982
487922,36.26259,-119.20594,annual crop,1620,0
499169,36.25989,-119.80538,annual crop,584,0
531370,35.26138,-119.0097,annual crop,3979,1.0735558204592222
161916,35.2569,-119.02375,annual crop,5045,1.0070800839676504
131866,37.0111,-120.85046,annual crop,1942,0
122197,41.45456,-122.87582,annual crop,340,1.2657514438609394
178949,37.05657,-120.67298,annual crop,4755,0
503190,38.17058,-121.5456,annual crop,1621,0
266257,38.20654,-122.54203,annual crop,2732,0.7744475337396154
147661,38.24703,-121.61818,annual crop,2135,0
343517,41.9271,-121.35096,annual crop,408,0.9916836828962672
221627,38.60477,-120.51538,annual crop,4873,0
451169,35.80495,-120.34615,annual crop,1098,0.8979106470297905
428302,34.78429,-120.15042,annual crop,1078,1.1833025333674085
258458,34.64006,-120.22162,annual crop,1844,0
158746,35.27437,-120.711,annual crop,1022,1.0327912507070138
217785,35.04271,-120.56473,annual crop,4797,0.7070786776653291
598642,36.28261,-120.00817,annual crop,1417,0.7795121063424165
82527,37.40127,-122.41145,annual crop,3883,0
284886,41.86286,-121.38422,annual crop,1955,1.0521215606708196
260077,37.70099,-121.02128,annual crop,4390,0.9900747275707091
92290,36.23663,-120.07072,annual crop,2903,0.8955601988110706
481579,38.45089,-121.78869,annual crop,3554,0
121684,32.81233,-114.53336,annual crop,744,0.8561831874907284
125665,36.07607,-119.71109,annual crop,997,0.9213659918949062
208517,36.82806,-121.27902,annual crop,4799,0.9193779392938479
186534,37.0032,-120.65706,annual crop,2243,1.0622163401235587
111316,38.33304,-122.28574,annual crop,2655,1.0943799504103273
430676,33.27206,-117.25759,annual crop,4350,0
193687,38.69304,-122.0322,annual crop,875,1.0845692275259475
102515,40.09663,-122.08877,annual crop,216,1.489284527720393
137683,33.8267,-117.34672,annual crop,4288,1.5819459089319894
126074,33.27739,-117.11209,annual crop,2132,0.7383626509567057
428340,36.09204,-120.07862,annual crop,4004,0.7529736387076327
176891,38.27359,-121.54847,annual crop,329,1.3132922262256823
84192,38.5296,-121.69959,annual crop,3637,0
439296,37.09391,-120.56464,annual crop,3121,0.8235965505473606
306005,38.09026,-121.37915,annual crop,1452,1.0029526137941096
91883,38.64074,-121.54064,annual crop,3838,0.37065868602571933
173692,34.97976,-119.6768,annual crop,3436,0.794061539791365
213901,35.71185,-119.53956,annual crop,3836,1.1662390674710053
229550,36.88363,-120.51048,annual crop,4867,0
85484,38.43605,-121.93599,annual crop,988,0
478958,36.94148,-120.59259,annual crop,2490,1.4498013312506286
532614,37.05313,-121.58012,annual crop,3260,1.103016726838496
435833,36.85437,-121.20051,annual crop,3017,0
242836,39.60447,-122.23504,annual crop,268,1.1993973496282173
227294,36.65035,-120.32037,annual crop,2211,0
207578,38.97992,-121.89957,annual crop,1086,0.9305595525886011
437948,38.24492,-122.43239,annual crop,4905,0.8829170897954646
266967,35.97453,-119.00156,annual crop,1626,0
104404,38.84465,-121.62736,annual crop,4720,0
86315,38.77493,-121.87944,annual crop,1983,0
109580,35.1344,-118.87544,annual crop,2639,1.2852496656207428
271109,36.15659,-119.85087,annual crop,2624,1.2612133633037264
86724,41.90397,-121.33877,annual crop,4351,0
103156,37.51227,-120.80652,annual crop,18,0
87296,38.01092,-121.44715,annual crop,1872,0
305324,38.11752,-121.51537,annual crop,2508,0.6725965380602895
509194,34.76112,-120.34631,annual crop,3604,0
595033,36.93529,-120.80222,annual crop,1683,0
87599,37.00335,-120.92526,annual crop,496,1.0933156708132066
359573,35.99078,-119.22818,annual crop,1240,0
87738,39.96173,-122.16877,annual crop,3723,0
341890,39.13403,-121.50273,annual crop,3449,0
98611,38.83743,-121.45247,annual crop,4,1.0949906526858242
88214,36.37478,-119.11757,annual crop,509,1.2491747090994805
489905,37.90241,-121.03154,annual crop,2406,0.6764410956877028
422489,37.60066,-120.74047,annual crop,2279,0
96286,36.66941,-119.71739,annual crop,4837,1.0286030619335451
147281,39.46553,-121.73696,annual crop,1012,1.3912388225673438
505123,36.98337,-121.74404,annual crop,3959,1.2328494097258165
330434,38.75925,-121.7314,annual crop,4629,1.7002851268462464
243740,36.5545,-119.30658,annual crop,5019,0
267237,36.35437,-120.2531,annual crop,1649,0
208660,35.85052,-119.18707,annual crop,3378,0.4413065469247061
89228,33.64857,-114.60419,annual crop,890,0
347045,32.90468,-115.61711,annual crop,451,1.239975412970874
220352,36.42126,-120.03462,annual crop,4619,0.6346304731408516
89503,40.50963,-122.53826,annual crop,4150,0
307676,37.93202,-121.0252,annual crop,4967,0.7460063177132605
430160,34.62519,-120.28355,annual crop,2450,0.9867432201665035
166996,38.17955,-121.31219,annual crop,4603,0
200959,39.01772,-121.62176,annual crop,4039,1.2086014696552168
89752,37.37847,-118.40035,annual crop,3564,0
340761,40.36842,-122.32995,annual crop,2773,0.6639426767705919
555070,37.01553,-120.14195,annual crop,5003,0.9659012748345491
598326,40.58767,-124.27772,annual crop,3123,0
364041,34.156,-119.09876,annual crop,2880,0
256203,37.25777,-120.64169,annual crop,912,0
93094,36.38799,-120.08965,annual crop,4739,1.2124552582854313
587685,36.47331,-119.59888,annual crop,2634,0
213322,38.22912,-122.06117,annual crop,2015,0
519996,35.62001,-119.39152,annual crop,4098,0.8329572762387393
317864,35.7958,-119.31038,annual crop,4670,1.4055327306289445
170735,33.57593,-116.19168,annual crop,4459,1.2518870995547553
329357,35.14637,-118.82009,annual crop,2758,0
560844,35.21869,-119.28989,annual crop,4614,0.5851763966095611
499226,38.30146,-121.2323,annual crop,3502,0
91424,36.96388,-120.35259,annual crop,4662,0.8510475508801477
555546,40.03466,-120.1051,annual crop,4054,0.9068235574605618
219880,36.76217,-120.13914,annual crop,1231,1.8308510602121253
547902,37.22323,-120.70149,annual crop,766,1.018370116944551
242326,38.29396,-121.51343,annual crop,2553,1.1465100684523615
391798,38.34465,-121.4257,annual crop,3319,1.3460984207922158
324646,32.6991,-115.46735,annual crop,1281,0
265567,36.44178,-120.36445,annual crop,3234,0.6111880818299575
552892,37.83818,-121.5462,annual crop,713,0.7249162499218731
241828,41.86019,-121.52022,annual crop,1806,0
95686,36.30868,-119.1608,annual crop,2564,0.992794432268713
451525,41.05278,-121.10134,annual crop,2804,0
502463,39.42361,-121.7313,annual crop,3722,0.5361531214995522
93375,33.44731,-116.06309,annual crop,1582,1.6621086050371512
501955,40.80338,-124.08097,annual crop,2800,0
469783,35.43755,-119.5102,annual crop,2750,0
149558,34.6189,-120.1505,annual crop,2592,0
423294,34.61518,-120.16403,annual crop,3141,1.1774924880811821
149211,37.76405,-121.4732,annual crop,963,1.068984819278977
217330,36.80928,-119.50849,annual crop,2558,0.8651584437254906
550667,37.29668,-120.29094,annual crop,3202,1.2429234823085307
375490,36.37451,-119.68655,annual crop,567,1.0180119470678985
94071,35.05254,-119.97152,annual crop,4106,0
316425,36.62497,-121.50092,annual crop,2668,0.770084446790419
94164,36.77085,-121.74617,annual crop,4956,0
217655,33.51962,-117.03416,annual crop,5044,0
94455,38.80522,-121.80024,annual crop,1274,2.0890262820620946
323660,38.87897,-121.59741,annual crop,4704,0
285431,36.85401,-121.76928,annual crop,710,0.7881693544384636
94714,32.76294,-115.39334,annual crop,3522,0.9663087465270631
200514,37.63761,-121.23465,annual crop,716,1.4470229853261933
95107,36.25752,-119.93648,annual crop,430,1.0384958714101937
591509,41.19678,-121.13005,annual crop,90,0
171638,36.32957,-120.17365,annual crop,3007,1.0953790623981643
319454,37.5769,-120.84541,annual crop,5142,0
378102,41.55333,-120.15022,annual crop,1141,1.0957705525130355
116389,35.75612,-119.12402,annual crop,4326,0
141787,33.42876,-114.66593,annual crop,4219,1.2093710712196244
230062,37.77778,-121.32699,annual crop,2977,0.6885528426783034
412287,40.58346,-124.24733,annual crop,4395,0
155280,40.41461,-123.92667,annual crop,4870,1.117893993693967
97008,36.07062,-119.53938,annual crop,1729,1.460524972728566
532154,39.09708,-121.50156,annual crop,1814,0
292947,34.90108,-119.50431,annual crop,1189,0
180913,33.55574,-116.0189,annual crop,2190,0.6136834867598224
96964,40.35939,-120.41178,annual crop,1108,0
443743,37.95022,-121.43456,annual crop,1039,0
99396,36.34211,-121.36148,annual crop,5081,1.2451051602652676
97674,33.61236,-116.19698,annual crop,4608,0
97745,39.74526,-121.94542,annual crop,2365,0.9758968128200979
115511,33.58266,-116.19124,annual crop,700,0.8741484490692949
205378,33.04096,-115.40176,annual crop,2411,0
98043,34.67198,-120.46377,annual crop,3830,0.4539269634574467
348473,38.19829,-121.59163,annual crop,4224,1.962027892122667
200647,36.3953,-119.66658,annual crop,1083,1.046320625793526
588122,33.70669,-116.24858,annual crop,4896,0
347760,38.2569,-122.73299,annual crop,3480,1.4785469656374688
210454,41.13847,-121.09366,annual crop,281,1.1155677419615126
121468,34.84978,-120.37996,annual crop,1670,0.9145585002664058
217938,37.18028,-122.03171,annual crop,887,0
213906,39.69085,-120.23174,annual crop,4538,1.0857760850508804
154488,38.21362,-122.41048,annual crop,2244,0
582902,38.35088,-122.81019,annual crop,3824,0.9630892694699751
129651,37.23094,-120.55568,annual crop,4646,0.8418288131120271
223836,33.59198,-114.6509,annual crop,1687,1.6528760426522449
99170,33.82746,-117.1079,annual crop,2415,0
493200,34.38081,-118.96213,annual crop,2064,0
513574,41.91271,-121.92473,annual crop,2285,0.5042959108918249
456317,37.29794,-120.54018,annual crop,2953,0
284762,33.29052,-116.34449,annual crop,2999,0
320819,33.57961,-114.58969,annual crop,793,1.5375774953689612
393904,36.84868,-119.94996,annual crop,3268,0
126423,36.33457,-119.14768,annual crop,4135,0
236127,33.52461,-114.64097,annual crop,2657,0
228257,40.2826,-124.25085,annual crop,4821,0
412270,36.87692,-121.77662,annual crop,1631,1.0158346327005796
365583,33.56106,-116.19346,annual crop,4785,0.8184679517442629
438388,36.56317,-120.14533,annual crop,2698,1.0457731778895132
297468,34.39942,-118.79623,annual crop,1097,0
238153,36.73849,-121.73486,annual crop,1753,0.7722959517715503
481822,32.96709,-115.47013,annual crop,3985,0
516486,38.42541,-121.58075,annual crop,384,0
390384,37.7812,-121.33035,annual crop,3819,0
542165,41.14993,-121.15769,annual crop,2743,0
140847,38.1569,-121.48847,annual crop,4260,0.9229333220746174
414695,38.90144,-121.56302,annual crop,642,0
259000,41.96325,-121.34978,annual crop,4337,0
535646,33.27207,-115.56407,annual crop,947,1.309270938312336
367274,33.64993,-114.59466,annual crop,4029,0
496061,38.82914,-121.48936,annual crop,2349,1.040125772419731
556609,36.91013,-120.6013,annual crop,2185,0
348132,32.80496,-115.40082,annual crop,2159,0
284054,34.93415,-118.29071,annual crop,1338,0
102009,38.23836,-122.79404,annual crop,5075,0
102480,39.74194,-122.25899,annual crop,978,0
124875,38.30285,-120.9985,annual crop,465,0
475068,36.92158,-120.57931,annual crop,2971,0
168591,34.75268,-117.95983,annual crop,1111,0
560255,35.18443,-120.52922,annual crop,4181,0
128555,33.62688,-114.59016,annual crop,1067,1.3399385628300875
400812,37.00726,-120.65979,annual crop,1709,1.3108206458683247
280252,33.46666,-116.08432,annual crop,4576,0
390643,37.87648,-120.80862,annual crop,4421,1.3542523742268566
440248,41.56988,-122.81181,annual crop,3340,0
273113,34.95661,-120.48675,annual crop,2714,0
311714,38.94154,-121.50767,annual crop,4526,1.0124528001995794
338040,34.23752,-119.2297,annual crop,3728,0
297545,41.60893,-122.89332,annual crop,2320,1.2638848752734477
104011,36.26354,-119.79564,annual crop,2614,1.2378407936017604
191967,33.28083,-117.27632,annual crop,4141,0
353152,39.20735,-121.93922,annual crop,941,0.8764699486358808
389981,34.93631,-120.48348,annual crop,2323,0.960449825403329
481134,36.36729,-119.50922,annual crop,4427,0
507684,38.25428,-121.64423,annual crop,1273,1.4424997806715305
104771,39.38612,-121.74396,annual crop,2098,0
362837,35.44715,-119.52954,annual crop,4990,0
308762,37.94016,-121.48071,annual crop,1360,0
105620,36.16798,-119.43447,annual crop,1450,0
480036,39.13894,-122.12241,annual crop,1865,0
321462,39.09809,-123.20712,annual crop,1267,0
226465,40.19594,-122.1795,annual crop,4249,0
106089,39.35942,-121.59319,annual crop,2890,0
309185,37.93073,-121.12765,annual crop,3181,0
212935,38.21596,-121.5773,annual crop,4586,1.149189301327875
529077,39.19754,-122.05391,annual crop,809,0.76668554215803
197975,37.96291,-121.5926,annual crop,2847,1.309672534231217
107465,39.69923,-122.16946,annual crop,3611,0
503923,35.59176,-120.72814,annual crop,2358,0.943404682586184
235600,33.5948,-114.5862,annual crop,392,1.3533413159200924
107908,40.7449,-121.45154,annual crop,5012,0
443532,37.83993,-121.37877,annual crop,4397,1.070771947926523
168612,33.46575,-117.32775,annual crop,4771,0
108308,37.84396,-121.51656,annual crop,4052,0
257690,35.27509,-120.72012,annual crop,2932,0
149402,36.60207,-120.12179,annual crop,2761,1.1787170491538017
112668,41.70993,-122.39736,annual crop,4955,0
283642,34.20235,-119.07078,annual crop,2194,0.8502014226656915
413527,33.53393,-116.08403,annual crop,698,0.9756345269311477
275760,38.19793,-121.50915,annual crop,4229,1.4005287476140067
419320,35.20762,-120.61985,annual crop,4032,0
529092,36.11327,-119.72294,annual crop,3796,0.9640199817979627
438369,34.20439,-119.03594,annual crop,1852,0.8048742574146197
109541,34.36189,-119.03235,annual crop,4044,1.2427195751133424
109643,39.00447,-123.36127,annual crop,1371,1.4923137174749947
227290,34.39736,-118.74198,annual crop,5155,0.8651108275291526
374660,33.89409,-117.43442,annual crop,5135,0
115187,35.04615,-119.9386,annual crop,679,1.1184954001529048
280221,34.40218,-118.73105,annual crop,348,1.3124151747663713
596005,33.51271,-116.11545,annual crop,4003,1.006582804374609
323243,34.40063,-118.74188,annual crop,4495,0.6440325605645649
111538,39.34386,-123.1383,annual crop,1913,0
396848,33.68072,-114.60936,annual crop,2873,0.9889062548460074
208160,39.06424,-121.13568,annual crop,899,0
112229,33.45771,-114.7199,annual crop,4982,1.0865991550336358
450340,41.80864,-121.38887,annual crop,3999,1.3664639907180187
348641,41.06642,-121.38594,annual crop,2817,0.6596399850470487
358316,36.20401,-120.7087,annual crop,4946,1.3090061237043027
113398,35.3823,-120.84557,annual crop,782,1.2799016758054296
240365,39.02547,-121.82614,annual crop,2133,0
408954,37.21566,-120.97882,annual crop,2036,0
329700,36.11213,-120.20247,annual crop,1789,0
366679,37.0013,-121.50201,annual crop,4679,1.0766570856973041
173113,38.39808,-122.87094,annual crop,4266,1.3199266355534018
446624,38.17623,-121.3828,annual crop,2005,0
114742,40.57116,-124.23981,annual crop,164,0
466862,39.08447,-121.62357,annual crop,3061,0
257008,37.9745,-121.41,annual crop,3771,1.4659830055441383
202740,41.52885,-122.8594,annual crop,1674,0.8949020354921513
152582,33.74613,-118.04901,annual crop,934,1.5534279975228198
115021,40.41532,-122.23149,annual crop,1261,0
540582,35.14969,-118.86827,annual crop,3303,0.6428186917869033
157244,36.30403,-119.56752,annual crop,4672,0
115474,36.53374,-121.54083,annual crop,5040,0
457068,34.88344,-120.34558,annual crop,655,1.5492923461753807
115619,38.35477,-121.32909,annual crop,2346,0
548804,38.19283,-121.64439,annual crop,993,0
487589,37.56943,-121.23915,annual crop,2777,0.5569555075751974
155128,35.16078,-119.11295,annual crop,4006,0.9964691102256624
187731,37.82539,-120.88925,annual crop,4487,0.6160222655966822
277461,34.96745,-118.89957,annual crop,3045,0
199855,36.75263,-119.5662,annual crop,4892,0.9559837638530266
486506,37.63011,-120.70621,annual crop,2345,0.8180949725484093
386026,34.78186,-120.4102,annual crop,525,0
227510,41.99873,-121.89724,annual crop,1259,0.8980603720987532
151111,36.86642,-120.77711,annual crop,4853,0
133319,36.28145,-119.24152,annual crop,2509,0
395015,40.61704,-124.25744,annual crop,2498,0
303749,41.93271,-121.36223,annual crop,353,0
117730,38.32046,-122.81716,annual crop,514,0.9277827442247244
399868,34.95715,-120.48894,annual crop,4759,0.7363226461155978
118038,40.01262,-122.12186,annual crop,5123,0
474440,36.57277,-120.11082,annual crop,4549,0
304864,36.56037,-120.28453,annual crop,5037,1.2136714379123257
535534,34.92289,-120.53491,annual crop,4290,0.7054889395255232
277610,32.74347,-115.50485,annual crop,1082,0
262333,34.57731,-120.41056,annual crop,730,0.8350585962388187
492692,33.17168,-115.50958,annual crop,323,1.3351153986510622
556621,32.68589,-115.37589,annual crop,718,0
311887,38.58029,-122.87532,annual crop,854,0
124753,34.26648,-119.19149,annual crop,985,0
341460,35.04195,-120.30026,annual crop,3052,0
121197,34.13441,-119.14206,annual crop,3995,0
403739,41.08692,-121.16737,annual crop,2476,0
464791,37.09339,-121.89947,annual crop,1126,0
437631,41.06141,-123.69145,annual crop,3288,0
339872,37.68625,-120.54789,annual crop,4270,1.1313970579721413
178534,35.47269,-119.30647,annual crop,4467,0
152263,38.63014,-119.51049,annual crop,370,1.1450120048604744
122515,40.00054,-122.07728,annual crop,4748,0
270785,39.39283,-121.96949,annual crop,803,0
531703,33.32521,-115.56633,annual crop,3934,0
431093,41.52675,-120.13743,annual crop,1349,0
122879,38.40588,-121.60119,annual crop,549,0
339509,36.61773,-120.24158,annual crop,1052,0
208446,32.77987,-114.5927,annual crop,3727,1.3145697678419779
181108,32.71731,-115.32167,annual crop,3413,1.1576357876968608
178578,39.5046,-123.76745,annual crop,1980,0
124156,37.90318,-121.489,annual crop,4435,0.9045134149355951
175490,36.31994,-119.93498,annual crop,3466,0
508153,40.53864,-120.64559,annual crop,175,0
422502,37.06819,-120.15181,annual crop,974,1.7981028760611937
219636,34.38017,-118.97959,annual crop,2265,0
400213,35.32703,-118.9432,annual crop,1144,0.8574816581752556
132307,35.17442,-118.89847,annual crop,2842,0
125942,37.95684,-121.39241,annual crop,5020,0
476716,36.79466,-120.64202,annual crop,2747,0
501866,38.8398,-121.6151,annual crop,958,0
461204,40.26809,-120.46169,annual crop,5063,0
341537,34.67082,-120.49924,annual crop,5167,0
452885,37.79387,-121.57792,annual crop,464,0
128815,38.66703,-121.59025,annual crop,4921,0
193369,41.47938,-120.79361,annual crop,830,0
351283,39.28516,-122.26245,annual crop,2414,0
248858,36.16104,-119.26428,annual crop,4583,0
369889,36.13516,-119.11584,annual crop,4368,0
172647,33.59191,-114.67245,annual crop,1508,0
337116,34.64418,-120.09917,annual crop,5065,0.9203014020756789
583643,36.60181,-120.14339,annual crop,1056,1.1034803243257854
391175,37.84325,-121.36962,annual crop,3172,0
393224,38.02379,-121.50476,annual crop,2184,1.8139760890898813
131885,39.11269,-121.96181,annual crop,694,0
476659,33.51284,-114.6891,annual crop,2857,0
132375,38.76137,-121.70281,annual crop,2333,0
237955,40.51096,-124.01932,annual crop,4332,2.0472745209928997
227453,37.94371,-121.43941,annual crop,159,1.3439790006457184
455257,38.86607,-122.21678,annual crop,1703,1.2902882423487154
133163,36.36029,-119.88953,annual crop,3532,0
461786,34.89701,-120.46144,annual crop,1940,0.85393376663259
254277,39.32105,-121.66128,annual crop,4817,0
133447,38.7959,-121.64783,annual crop,4631,0
557697,38.22403,-121.71933,annual crop,3422,1.236100487228192
211187,37.83397,-121.49906,annual crop,2845,0
558032,36.58261,-121.49023,annual crop,2660,1.3079195251223434
134248,36.55568,-120.32064,annual crop,4742,0
134580,36.45085,-119.70196,annual crop,1355,1.2872388835920552
134658,36.38801,-121.24933,annual crop,4890,1.2215360478531772
153791,33.57967,-116.06908,annual crop,2514,0
476404,39.96867,-122.13769,annual crop,3946,1.0900452223312227
471514,37.41697,-120.60466,annual crop,872,0
135801,37.14417,-121.6129,annual crop,2754,0
135821,38.13843,-121.35149,annual crop,4339,0
216522,39.63246,-120.38707,annual crop,3387,0
155050,41.40933,-122.8141,annual crop,1221,0
505987,36.58012,-119.79158,annual crop,5013,0
176826,37.95157,-121.12301,annual crop,1337,0
326606,37.73141,-121.02128,annual crop,432,1.107438764921381
251948,37.01787,-121.64346,annual crop,3977,1.745593620422318
137397,38.32427,-121.59273,annual crop,4617,0.9005461115622854
220497,39.14266,-122.14097,annual crop,3304,0
510132,33.36226,-116.7552,annual crop,1431,0.947490215925161
203784,39.32033,-121.53171,annual crop,3067,0
140258,36.98539,-121.79288,annual crop,1978,1.2902375868762572
187013,33.27762,-117.27314,annual crop,1684,1.2160669917746885
271286,40.36268,-120.37243,annual crop,2012,1.3585077090260798
184275,36.30688,-121.21972,annual crop,1580,0.8589236133758491
139419,32.80533,-114.55074,annual crop,960,0
429086,34.16458,-119.12177,annual crop,670,0
161212,38.06927,-121.58665,annual crop,1826,0
139907,33.44242,-114.73262,annual crop,1041,0
310666,38.35457,-121.60811,annual crop,849,1.1425173778811057
489564,36.18544,-120.36019,annual crop,1209,1.0882603887985969
140412,36.20816,-119.27488,annual crop,1326,1.1319912635917158
140550,32.74805,-115.3135,annual crop,2859,0
462007,35.10681,-118.60359,annual crop,2585,0.776177221252982
451188,39.64738,-120.38631,annual crop,1287,0
533885,37.01639,-121.52298,annual crop,3047,0
141808,37.14512,-120.66354,annual crop,1013,0
568188,41.26643,-120.52716,annual crop,1005,0
452858,36.5759,-119.44549,annual crop,515,0
299613,38.06203,-121.46995,annual crop,676,0
563064,38.76856,-122.17896,annual crop,2566,0
162071,35.22191,-118.80187,annual crop,2782,0
294040,36.60358,-119.50982,annual crop,3152,0
143921,32.78479,-115.44575,annual crop,4808,0
517821,41.44201,-122.86997,annual crop,5067,0
587162,33.76677,-118.05704,annual crop,3978,0
173923,38.12635,-122.47936,annual crop,4327,0.30540582660121385
146095,41.98883,-120.29362,annual crop,4920,0
204118,38.24287,-122.7814,annual crop,4787,0
146262,37.46849,-117.87193,annual crop,2093,0
146765,33.765,-118.07472,annual crop,2658,0
200510,36.6315,-119.65645,annual crop,853,0.6091492482224106
146978,35.11087,-118.59857,annual crop,1004,1.1021602109017288
147228,38.91106,-121.73415,annual crop,4875,1.0425213308302086
493859,33.12214,-115.81132,annual crop,2776,0
177464,36.53057,-121.85154,annual crop,110,0
147943,33.10041,-115.78477,annual crop,4838,1.2425893374955777
392237,34.63518,-120.07658,annual crop,5111,0.5206084016715387
399149,34.95232,-120.40579,annual crop,2425,0
463049,38.26474,-121.62977,annual crop,2902,0.638489436386288
499225,37.44625,-120.80672,annual crop,180,0
362075,32.85818,-115.73342,annual crop,2670,0
318783,38.44698,-121.538,annual crop,4547,0.8434892857551525
149685,36.6843,-119.87091,annual crop,376,1.487889335263551
249749,37.0155,-120.5871,annual crop,596,0
568601,33.21095,-115.49062,annual crop,3357,0
226443,32.78124,-114.60422,annual crop,3719,0
473136,35.1062,-118.57581,annual crop,910,0
434596,37.44471,-120.8117,annual crop,2895,0
338210,39.0107,-121.88302,annual crop,647,0
590695,37.89964,-121.35097,annual crop,3734,1.0854114431502566
151540,34.20236,-119.21598,annual crop,2819,1.0093659606009664
460037,37.14329,-121.01215,annual crop,3877,0.9366885262445832
195237,41.34349,-120.52744,annual crop,4040,0
437491,37.10674,-120.71027,annual crop,1430,0
321919,33.57823,-114.56351,annual crop,3308,0.8242521593030215
153914,32.81302,-115.34364,annual crop,4075,0
